Longitude,Latitude,County,State,City,ZIP,ID
-92.0828645299999,35.85658313,STONE,AR,MOUNTAIN VIEW,72560,373
-92.45217357,35.55950138,VAN BUREN,AR,CLINTON,72031,374
-94.19046429,36.1624095,WASHINGTON,AR,SPRINGDALE,72762,375
-94.1548450399999,36.10909938,WASHINGTON,AR,FAYETTEVILLE,72703,376
-94.1340395999999,36.1213263600001,WASHINGTON,AR,FAYETTEVILLE,72703,377
-94.13664285,36.17987716,WASHINGTON,AR,SPRINGDALE,72764,378
-94.1862192199999,36.1355102700001,WASHINGTON,AR,JOHNSON,72741,379
-94.1369787799999,36.18053846,WASHINGTON,AR,SPRINGDALE,72764,380
-94.11985143,36.1278907600001,WASHINGTON,AR,FAYETTEVILLE,72703,381
-94.1600515599999,36.10928262,WASHINGTON,AR,FAYETTEVILLE,72703,382
-91.73120168,35.2336399500001,WHITE,AR,SEARCY,72143,383
-91.73184178,35.2340138500001,WHITE,AR,SEARCY,72143,384
-91.69700113,35.25188604,WHITE,AR,SEARCY,72143,385
-93.3880591399999,35.0544297800001,YELL,AR,DANVILLE,72833,386
-93.1572646399999,35.22048712,YELL,AR,DARDANELLE,72834,387
-94.3167917499999,35.3194863300001,SEBASTIAN,AR,FORT SMITH,72916,388
-91.29038904,33.3065987700001,CHICOT,AR,LAKE VILLAGE,71653,389
-94.18683551,36.1084831100001,WASHINGTON,AR,FAYETTEVILLE,72704,390
-121.41652644,38.4635474500001,SACRAMENTO,CA,SACRAMENTO,95823,391
-120.76434117,38.3501170100001,AMADOR,CA,JACKSON,95642,392
-121.10074822,38.9451037200001,PLACER,CA,AUBURN,95602,393
-121.45545551,38.55492974,SACRAMENTO,CA,SACRAMENTO,95817,394
-119.99654685,38.91157868,EL DORADO,CA,SOUTH LAKE TAHOE,96150,395
-121.30098296,37.9616732600001,SAN JOAQUIN,CA,STOCKTON,95203,396
-121.19691688,37.8015830200001,SAN JOAQUIN,CA,MANTECA,95336,397
-120.6705756,38.19005959,CALAVERAS,CA,SAN ANDREAS,95249,398
-120.791412,38.72494785,EL DORADO,CA,PLACERVILLE,95667,399
-120.99702069,37.6651476000001,STANISLAUS,CA,MODESTO,95350,400
-120.97416039,37.66832477,STANISLAUS,CA,MODESTO,95355,401
-121.45246843,38.5700612800001,SACRAMENTO,CA,SACRAMENTO,95819,402
-120.83915092,37.51231404,STANISLAUS,CA,TURLOCK,95382,403
-121.31410819,38.6698292900001,SACRAMENTO,CA,CARMICHAEL,95608,404
-120.99090489,37.6435662800001,STANISLAUS,CA,MODESTO,95354,405
-121.39314403,38.6017977500001,SACRAMENTO,CA,SACRAMENTO,95825,406
-120.86099657,37.75761627,STANISLAUS,CA,OAKDALE,95361,407
-121.4225467,38.47063789,SACRAMENTO,CA,SACRAMENTO,95823,408
-121.24930864,38.7661600000001,PLACER,CA,ROSEVILLE,95661,409
-121.2826766,37.88672574,SAN JOAQUIN,CA,FRENCH CAMP,95231,410
-121.28681843,38.1213233400001,SAN JOAQUIN,CA,LODI,95240,411
-121.43392974,37.7442185200001,SAN JOAQUIN,CA,TRACY,95376,412
-121.28818276,37.9704671900001,SAN JOAQUIN,CA,STOCKTON,95204,413
-121.79214525,38.6639250200001,YOLO,CA,WOODLAND,95695,414
-121.77074002,38.56250391,YOLO,CA,DAVIS,95616,415
-121.46922481,38.57196715,SACRAMENTO,CA,SACRAMENTO,95816,416
-121.7920967,38.6641007000001,YOLO,CA,WOODLAND,95695,417
-121.41711167,38.4667802800001,SACRAMENTO,CA,SACRAMENTO,95823,418
-120.39080129,37.9796874,TUOLUMNE,CA,SONORA,95370,419
-121.41461678,38.54992593,SACRAMENTO,CA,SACRAMENTO,95826,420
-121.36468093,38.64339455,SACRAMENTO,CA,SACRAMENTO,95841,421
-121.29107093,37.9765963,SAN JOAQUIN,CA,STOCKTON,95204,422
-121.14567691,38.6703149100001,SACRAMENTO,CA,FOLSOM,95630,423
-121.1582091,38.68118058,SACRAMENTO,CA,FOLSOM,95630,424
-121.24588639,37.7981165900001,SAN JOAQUIN,CA,MANTECA,95337,425
-121.2509392,38.7468058700001,PLACER,CA,ROSEVILLE,95661,426
-121.45533004,38.55296329,SACRAMENTO,CA,SACRAMENTO,95817,427
-120.92223193,37.6658240100001,STANISLAUS,CA,MODESTO,95355,428
-120.95849992,37.6648010700001,STANISLAUS,CA,MODESTO,95355,429
-120.37085046,37.97723023,TUOLUMNE,CA,SONORA,95370,430
-119.66047665,36.8390899,FRESNO,CA,CLOVIS,93611,431
-120.34068403,36.15247112,FRESNO,CA,COALINGA,93210,432
-119.7852398,36.74389038,FRESNO,CA,FRESNO,93721,433
-119.97731444,37.5001239000001,MARIPOSA,CA,MARIPOSA,95338,434
-120.85918961,37.06409769,MERCED,CA,LOS BANOS,93635,435
-120.0446582,36.9438121200001,MADERA,CA,MADERA,93637,436
-120.46752827,37.3398556600001,MERCED,CA,MERCED,95340,437
-119.59866736,36.5678670400001,FRESNO,CA,SELMA,93662,438
-119.45214935,36.60826833,FRESNO,CA,REEDLEY,93654,439
-119.76576285,36.83508748,FRESNO,CA,FRESNO,93720,440
-119.80024241,36.88404783,MADERA,CA,MADERA,93636,441
-119.78216158,36.82491409,FRESNO,CA,FRESNO,93710,442
-119.75766232,36.8404012300001,FRESNO,CA,FRESNO,93720,443
-119.76055349,36.83997451,FRESNO,CA,FRESNO,93720,444
-119.7803051,36.84252969,FRESNO,CA,FRESNO,93720,445
-119.78857173,36.8601259100001,FRESNO,CA,FRESNO,93720,446
-120.5909362,35.11310809,SAN LUIS OBISPO,CA,ARROYO GRANDE,93420,447
-119.25830263,34.2746459900001,VENTURA,CA,VENTURA,93003,448
-120.65064141,35.27793151,SAN LUIS OBISPO,CA,SAN LUIS OBISPO,93401,449
-119.81062997,34.4331333900001,SANTA BARBARA,CA,SANTA BARBARA,93111,450
-120.43953237,34.6409109900001,SANTA BARBARA,CA,LOMPOC,93436,451
-118.88289489,34.2079705100001,VENTURA,CA,THOUSAND OAKS,91360,452
-120.41313054,34.95119993,SANTA BARBARA,CA,SANTA MARIA,93454,453
-119.72274312,34.4329679000001,SANTA BARBARA,CA,SANTA BARBARA,93105,454
-119.26438431,34.4429151900001,VENTURA,CA,OJAI,93023,455
-119.01944767,34.24367912,VENTURA,CA,CAMARILLO,93010,456
-120.12630389,34.6020827900001,SANTA BARBARA,CA,SOLVANG,93463,457
-120.66605068,35.29179679,SAN LUIS OBISPO,CA,SAN LUIS OBISPO,93405,458
-119.15571826,34.21633831,VENTURA,CA,OXNARD,93030,459
-120.71958843,35.5552378900001,SAN LUIS OBISPO,CA,TEMPLETON,93465,460
-119.25213366,34.2773502000001,VENTURA,CA,VENTURA,93003,461
-119.28366353,34.3077643500001,VENTURA,CA,VENTURA,93001,462
-119.2534163,34.2765360000001,VENTURA,CA,VENTURA,93003,463
-119.72380904,34.42946669,SANTA BARBARA,CA,SANTA BARBARA,93105,464
-118.74453532,34.2891653900001,VENTURA,CA,SIMI VALLEY,93065,465
-118.81573639,34.15493887,VENTURA,CA,WESTLAKE VILLAGE,91362,466
-119.7806333,34.4441369,SANTA BARBARA,CA,SANTA BARBARA,93110,467
-119.72364378,34.4299440200001,SANTA BARBARA,CA,SANTA BARBARA,93105,468
-118.86938419,34.1748609700001,VENTURA,CA,THOUSAND OAKS,91361,469
-117.93444769,33.84815379,ORANGE,CA,ANAHEIM,92801,470
-117.82641316,33.7886149400001,ORANGE,CA,ORANGE,92869,471
-117.86577646,33.7808101300001,ORANGE,CA,ORANGE,92868,472
-117.91185211,33.65185454,ORANGE,CA,COSTA MESA,92627,473
-117.93596951,33.7149347700001,ORANGE,CA,FOUNTAIN VALLEY,92708,474
-117.82857161,33.7302566600001,ORANGE,CA,TUSTIN,92780,475
-117.92930201,33.6244711200001,ORANGE,CA,NEWPORT BEACH,92663,476
-117.98785846,33.70331242,ORANGE,CA,HUNTINGTON BEACH,92647,477
-117.99507363,33.82538521,ORANGE,CA,ANAHEIM,92804,478
-117.99525596,33.76353321,ORANGE,CA,WESTMINSTER,92683,479
-117.88462221,33.7111339900001,ORANGE,CA,SANTA ANA,92704,480
-118.03830233,33.8475141800001,ORANGE,CA,LA PALMA,90623,481
-118.06714976,33.8044134900001,ORANGE,CA,LOS ALAMITOS,90720,482
-118.29171381,33.83047377,LOS ANGELES,CA,TORRANCE,90502,483
-118.15887868,33.9284015000001,LOS ANGELES,CA,DOWNEY,90242,484
-118.24380128,33.9226370700001,LOS ANGELES,CA,LOS ANGELES,90059,485
-118.44554264,34.32594082,LOS ANGELES,CA,SYLMAR,91342,486
-118.20835661,34.05956159,LOS ANGELES,CA,LOS ANGELES,90033,487
-117.91309288,33.77498597,ORANGE,CA,GARDEN GROVE,92843,488
-117.6653937,33.5610153000001,ORANGE,CA,MISSION VIEJO,92691,489
-117.84320483,33.8870517500001,ORANGE,CA,PLACENTIA,92870,490
-117.70912816,33.60897585,ORANGE,CA,LAGUNA HILLS,92653,491
-117.65018392,33.4570652400001,ORANGE,CA,SAN CLEMENTE,92673,492
-117.74090661,33.50066116,ORANGE,CA,LAGUNA BEACH,92651,493
-117.86422271,33.7814698,ORANGE,CA,ORANGE,92868,494
-117.92746269,33.8935483500001,ORANGE,CA,FULLERTON,92835,495
-117.88866335,33.7887867200001,ORANGE,CA,ORANGE,92868,496
-117.83342282,33.75438381,ORANGE,CA,SANTA ANA,92705,497
-117.90935523,33.8197332600001,ORANGE,CA,ANAHEIM,92805,498
-117.90753578,33.62228516,ORANGE,CA,NEWPORT BEACH,92663,499
-117.95589422,33.70046195,ORANGE,CA,FOUNTAIN VALLEY,92708,500
-117.9864477,33.7037638,ORANGE,CA,HUNTINGTON BEACH,92647,501
-118.4457641,34.3258717200001,LOS ANGELES,CA,SYLMAR,91342,502
-117.9097961,33.8196827,ORANGE,CA,ANAHEIM,92805,503
-117.8654245,33.7820441000001,ORANGE,CA,ORANGE,92868,504
-117.74079471,33.50066063,ORANGE,CA,LAGUNA BEACH,92651,505
-118.292219,33.8304589000001,LOS ANGELES,CA,TORRANCE,90502,506
-120.44477712,34.64133085,SANTA BARBARA,CA,LOS ANGELES,90033,507
-117.91181,33.6517953000001,ORANGE,CA,COSTA MESA,92627,508
-117.93454792,33.71466444,ORANGE,CA,FOUNTAIN VALLEY,92708,509
-118.03836684,33.8475658300001,ORANGE,CA,LA PALMA,90623,510
-117.77240948,33.6607017700001,ORANGE,CA,IRVINE,92618,511
-117.83105563,33.7474607400001,ORANGE,CA,TUSTIN,92780,512
-117.6658226,33.56040427,ORANGE,CA,MISSION VIEJO,92691,513
-117.8328006,33.7542839000001,ORANGE,CA,SANTA ANA,92705,514
-117.89394879,33.9344958900001,ORANGE,CA,BREA,92821,515
-117.88433153,33.7111038900001,ORANGE,CA,SANTA ANA,92704,516
-117.9950032,33.8252217,ORANGE,CA,ANAHEIM,92804,517
-117.83389187,33.78272717,ORANGE,CA,ORANGE,92866,518
-117.8262888,33.7886124,ORANGE,CA,ORANGE,92869,519
-121.84892445,37.36231615,SANTA CLARA,CA,SAN JOSE,95116,520
-121.96940656,37.26252715,SANTA CLARA,CA,LOS GATOS,95032,521
-121.91312865,36.57890187,MONTEREY,CA,MONTEREY,93940,522
-121.98404501,36.9900207000001,SANTA CRUZ,CA,SANTA CRUZ,95065,523
-121.13285735,36.20581243,MONTEREY,CA,KING CITY,93930,524
-121.38619364,36.83420125,SAN BENITO,CA,HOLLISTER,95023,525
-121.63170864,36.69876047,MONTEREY,CA,SALINAS,93906,526
-121.93839201,37.3279247400001,SANTA CLARA,CA,SAN JOSE,95128,527
-121.6459838,36.6590304600001,MONTEREY,CA,SALINAS,93901,528
-121.93296275,37.3128895300001,SANTA CLARA,CA,SAN JOSE,95128,529
-121.80021567,37.23980334,SANTA CLARA,CA,SAN JOSE,95119,530
-121.94657688,37.2520787400001,SANTA CLARA,CA,SAN JOSE,95124,531
-121.94807381,37.2447147300001,SANTA CLARA,CA,LOS GATOS,95032,532
-121.79291107,36.9271306700001,SANTA CRUZ,CA,WATSONVILLE,95076,533
-121.91308747,36.57889304,MONTEREY,CA,MONTEREY,93940,534
-121.9332672,37.3128569,SANTA CLARA,CA,SAN JOSE,95128,535
-121.6330887,36.6966688000001,MONTEREY,CA,SALINAS,93906,536
-121.57137104,37.0365583600001,SANTA CLARA,CA,GILROY,95020,537
-121.94755405,37.2597573900001,SANTA CLARA,CA,CAMPBELL,95008,538
-121.97741662,36.9876997600001,SANTA CRUZ,CA,SANTA CRUZ,95065,539
-122.17539004,37.43600458,SANTA CLARA,CA,PALO ALTO,94304,540
-122.07999567,37.36945882,SANTA CLARA,CA,MOUNTAIN VIEW,94040,541
-122.07928337,37.36877388,SANTA CLARA,CA,MOUNTAIN VIEW,94040,542
-121.99887305,37.3354013800001,SANTA CLARA,CA,SANTA CLARA,95051,543
-122.1748831,37.43465244,SANTA CLARA,CA,STANFORD,94305,544
-122.175122299,37.4335053200001,SANTA CLARA,CA,STANFORD,94305,545
-121.9479332,37.2447534,SANTA CLARA,CA,LOS GATOS,95032,546
-117.24287107,32.8968589,SAN DIEGO,CA,LA JOLLA,92037,547
-117.15130103,32.7979585300001,SAN DIEGO,CA,SAN DIEGO,92123,548
-117.15447284,32.7992843500001,SAN DIEGO,CA,SAN DIEGO,92123,549
-117.00678153,32.7805704400001,SAN DIEGO,CA,LA MESA,91942,550
-117.09515955,32.7915625800001,SAN DIEGO,CA,SAN DIEGO,92120,551
-121.76310337,37.6255542700001,ALAMEDA,CA,POWAY,92064,552
-117.22546021,32.88518451,SAN DIEGO,CA,LA JOLLA,92037,553
-117.28418338,33.0373447800001,SAN DIEGO,CA,ENCINITAS,92024,554
-117.29026731,33.1856204000001,SAN DIEGO,CA,OCEANSIDE,92056,555
-117.04416179,32.7746316700001,SAN DIEGO,CA,LA MESA,91942,556
-117.2904359,33.1856484,SAN DIEGO,CA,OCEANSIDE,92056,557
-117.0752947,33.1250851200001,SAN DIEGO,CA,ESCONDIDO,92025,558
-117.07531757,32.99118313,SAN DIEGO,CA,SAN DIEGO,92128,559
-117.15447621,32.80601161,SAN DIEGO,CA,SAN DIEGO,92111,560
-117.05547925,32.9971364800001,SAN DIEGO,CA,POWAY,92064,561
-117.00694323,32.7807674700001,SAN DIEGO,CA,LA MESA,91942,562
-117.15497782,32.79829578,SAN DIEGO,CA,SAN DIEGO,92123,563
-117.0570646,32.77658639,SAN DIEGO,CA,SAN DIEGO,92120,564
-117.08325873,32.6337464600001,SAN DIEGO,CA,CHULA VISTA,91910,565
-117.02318561,32.61897607,SAN DIEGO,CA,CHULA VISTA,91911,566
-117.16005359,32.7514306200001,SAN DIEGO,CA,SAN DIEGO,92103,567
-117.16859221,32.6941428000001,SAN DIEGO,CA,CORONADO,92118,568
-115.56872826,32.78043468,IMPERIAL,CA,EL CENTRO,92243,569
-117.1446454,32.75638366,SAN DIEGO,CA,SAN DIEGO,92104,570
-117.08233671,32.68534055,SAN DIEGO,CA,NATIONAL CITY,91950,571
-115.55379865,32.95909297,IMPERIAL,CA,BRAWLEY,92227,572
-117.16573138,32.7547702300001,SAN DIEGO,CA,SAN DIEGO,92103,573
-117.20206559,32.7536780900001,SAN DIEGO,CA,SAN DIEGO,92110,574
-117.0828852,32.6851132,SAN DIEGO,CA,NATIONAL CITY,91950,575
-117.1605559,32.7510887,SAN DIEGO,CA,SAN DIEGO,92103,576
-117.05768127,32.7768583500001,SAN DIEGO,CA,SAN DIEGO,92120,577
-117.15976944,32.74962807,SAN DIEGO,CA,SAN DIEGO,92103,578
-117.22559887,32.8780233100001,SAN DIEGO,CA,LA JOLLA,92037,579
-117.07171213,32.61749401,SAN DIEGO,CA,CHULA VISTA,91911,580
-122.75187197,38.4949592200001,SONOMA,CA,SANTA ROSA,95403,581
-123.33872976,39.3896987200001,MENDOCINO,CA,WILLITS,95490,582
-122.86440198,38.6270955100001,SONOMA,CA,HEALDSBURG,95448,583
-122.04754781,38.2618305500001,SOLANO,CA,FAIRFIELD,94533,584
-122.2483773,38.12690208,SOLANO,CA,VALLEJO,94589,585
-122.90668998,39.1049534700001,LAKE,CA,LAKEPORT,95453,586
-124.09118922,40.8960565900001,HUMBOLDT,CA,ARCATA,95521,587
-123.80088057,39.43123374,MENDOCINO,CA,FORT BRAGG,95437,588
-122.81902624,38.39717434,SONOMA,CA,SEBASTOPOL,95472,589
-122.63177833,38.2546958,SONOMA,CA,PETALUMA,94954,590
-122.29705681,38.32450327,NAPA,CA,NAPA,94558,591
-122.62014453,38.93561886,LAKE,CA,CLEARLAKE,95422,592
-124.13640529,40.5826249200001,HUMBOLDT,CA,FORTUNA,95540,593
-124.19412339,41.7737268400001,DEL NORTE,CA,CRESCENT CITY,95531,594
-122.4650102,38.2880738700001,SONOMA,CA,SONOMA,95476,595
-123.79225463,40.1016781600001,HUMBOLDT,CA,GARBERVILLE,95542,596
-122.47485724,38.5425492900001,NAPA,CA,SAINT HELENA,94574,597
-124.14223691,40.7841218500001,HUMBOLDT,CA,EUREKA,95501,598
-122.23735858,38.13118388,SOLANO,CA,VALLEJO,94589,599
-124.14026282,40.7881685500001,HUMBOLDT,CA,EUREKA,95501,600
-123.20280834,39.1529058900001,MENDOCINO,CA,UKIAH,95482,601
-122.24889369,38.11790375,SOLANO,CA,VALLEJO,94590,602
-121.95174902,38.35579706,SOLANO,CA,VACAVILLE,95687,603
-122.72706436,38.4717930100001,SONOMA,CA,SANTA ROSA,95403,604
-124.16060022,40.7807165500001,HUMBOLDT,CA,EUREKA,95501,605
-122.55457038,38.0047544600001,MARIN,CA,SAN RAFAEL,94903,606
-122.55249586,37.9587062200001,MARIN,CA,KENTFIELD,94904,607
-122.53585894,37.94725336,MARIN,CA,GREENBRAE,94904,608
-122.53568422,37.94725291,MARIN,CA,GREENBRAE,94904,609
-122.56002452,38.0992549200001,MARIN,CA,NOVATO,94945,610
-119.03959053,35.4117405800001,KERN,CA,BAKERSFIELD,93308,611
-119.238822,35.76226418,KERN,CA,DELANO,93215,612
-119.00687331,35.39134233,KERN,CA,BAKERSFIELD,93301,613
-118.96977367,35.38249885,KERN,CA,BAKERSFIELD,93306,614
-118.40699173,35.6350283,KERN,CA,LAKE ISABELLA,93240,615
-118.97012618,35.38218096,KERN,CA,BAKERSFIELD,93306,616
-119.02770461,35.37286364,KERN,CA,BAKERSFIELD,93301,617
-117.67125097,35.6406720200001,KERN,CA,RIDGECREST,93555,618
-119.02052376,35.3833996400001,KERN,CA,BAKERSFIELD,93301,619
-118.45072312,35.14768438,KERN,CA,TEHACHAPI,93561,620
-119.05767184,35.3671915,KERN,CA,BAKERSFIELD,93309,621
-119.0396283,35.4116960000001,KERN,CA,BAKERSFIELD,93308,622
-119.11245047,35.35150429,KERN,CA,BAKERSFIELD,93311,623
-119.0399964,35.3848296100001,KERN,CA,BAKERSFIELD,93308,624
-119.29510056,36.3278429200001,TULARE,CA,VISALIA,93291,625
-119.34823453,36.32084395,TULARE,CA,VISALIA,93277,626
-119.02736042,36.0685371700001,TULARE,CA,PORTERVILLE,93257,627
-119.33866085,36.2211957600001,TULARE,CA,TULARE,93274,628
-122.26857762,37.8644118600001,ALAMEDA,CA,BERKELEY,94704,629
-122.25421359,37.76279436,ALAMEDA,CA,ALAMEDA,94501,630
-122.25726569,37.85587637,ALAMEDA,CA,BERKELEY,94705,631
-122.26742072,37.8370373600001,ALAMEDA,CA,OAKLAND,94609,632
-121.80297851,37.9822344500001,CONTRA COSTA,CA,ANTIOCH,94509,633
-122.26408747,37.8193271000001,ALAMEDA,CA,OAKLAND,94609,634
-122.23119563,37.7988016200001,ALAMEDA,CA,OAKLAND,94602,635
-122.08791253,37.6334419900001,ALAMEDA,CA,HAYWARD,94545,636
-121.97980839,37.5572828800001,ALAMEDA,CA,FREMONT,94538,637
-122.13056397,37.7162326000001,ALAMEDA,CA,SAN LEANDRO,94577,638
-122.08986105,37.69830547,ALAMEDA,CA,CASTRO VALLEY,94546,639
-122.11870995,37.7076845600001,ALAMEDA,CA,SAN LEANDRO,94578,640
-122.0412565,37.9129102100001,CONTRA COSTA,CA,WALNUT CREEK,94598,641
-122.25788503,37.8236132600001,ALAMEDA,CA,OAKLAND,94611,642
-122.05883931,37.8913463600001,CONTRA COSTA,CA,WALNUT CREEK,94596,643
-122.36137844,37.9371846600001,CONTRA COSTA,CA,RICHMOND,94801,644
-122.13281479,38.0067980100001,CONTRA COSTA,CA,MARTINEZ,94553,645
-122.0334968,37.9830895800001,CONTRA COSTA,CA,CONCORD,94520,646
-121.78179165,37.6773201400001,ALAMEDA,CA,LIVERMORE,94550,647
-122.26400415,37.8201396100001,ALAMEDA,CA,OAKLAND,94609,648
-122.2687119,37.8640724000001,ALAMEDA,CA,BERKELEY,94704,649
-122.1327778,38.0060892000001,CONTRA COSTA,CA,MARTINEZ,94553,650
-122.12020329,37.7105796600001,ALAMEDA,CA,SAN LEANDRO,94578,651
-122.26306059,37.8212158600001,ALAMEDA,CA,OAKLAND,94609,652
-121.95727902,37.77459185,CONTRA COSTA,CA,SAN RAMON,94583,653
-121.9581807,37.7758794900001,CONTRA COSTA,CA,SAN RAMON,94583,654
-121.97964311,37.5466295000001,ALAMEDA,CA,FREMONT,94538,655
-121.88030761,37.69359647,ALAMEDA,CA,PLEASANTON,94588,656
-122.03710226,37.9859883600001,CONTRA COSTA,CA,CONCORD,94520,657
-121.7817662,37.6772624600001,ALAMEDA,CA,LIVERMORE,94550,658
-121.9750842,37.55279037,ALAMEDA,CA,FREMONT,94538,659
-122.70173965,38.4437493,SONOMA,CA,SANTA ROSA,95405,660
-122.70246029,38.4417306500001,SONOMA,CA,SANTA ROSA,95405,661
-122.26703341,38.27803987,NAPA,CA,NAPA,94558,662
-120.63489061,35.46271761,SAN LUIS OBISPO,CA,ATASCADERO,93422,663
-117.21758236,34.13810098,SAN BERNARDINO,CA,PATTON,92369,664
-118.06798967,33.92803135,LOS ANGELES,CA,NORWALK,90650,665
-118.98341878,36.03977122,TULARE,CA,PORTERVILLE,93257,666
-122.40916876,37.79548828,SAN FRANCISCO,CA,SAN FRANCISCO,94133,667
-122.2994948,37.53114656,SAN MATEO,CA,SAN MATEO,94403,668
-122.44325335,37.78228361,SAN FRANCISCO,CA,SAN FRANCISCO,94115,669
-122.43926996,37.6596877600001,SAN MATEO,CA,SOUTH SAN FRANCISCO,94080,670
-122.22339013,37.4888478400001,SAN MATEO,CA,REDWOOD CITY,94063,671
-122.42587335,37.7743640800001,SAN FRANCISCO,CA,SAN FRANCISCO,94116,672
-122.43914721,37.7849197100001,SAN FRANCISCO,CA,SAN FRANCISCO,94115,673
-122.3823236,37.59251275,SAN MATEO,CA,BURLINGAME,94010,674
-122.4207679,37.7477178600001,SAN FRANCISCO,CA,SAN FRANCISCO,94110,675
-122.40576212,37.75657562,SAN FRANCISCO,CA,SAN FRANCISCO,94110,676
-122.42224961,37.7858287700001,SAN FRANCISCO,CA,SAN FRANCISCO,94109,677
-122.43436005,37.7688860920001,SAN FRANCISCO,CA,SAN FRANCISCO,94117,678
-122.25488434,37.47936502,SAN MATEO,CA,REDWOOD CITY,94062,679
-122.47423757,37.67988504,SAN MATEO,CA,DALY CITY,94015,680
-122.50727662,37.5263914500001,SAN MATEO,CA,MOSS BEACH,94038,681
-122.45689637,37.7493223700001,SAN FRANCISCO,CA,SAN FRANCISCO,94109,682
-122.45375164,37.77408876,SAN FRANCISCO,CA,SAN FRANCISCO,94117,683
-122.45787718,37.7630768500001,SAN FRANCISCO,CA,SAN FRANCISCO,94143,684
-122.45685062,37.76347235,SAN FRANCISCO,CA,SAN FRANCISCO,94143,685
-122.4538893,37.7740749000001,SAN FRANCISCO,CA,SAN FRANCISCO,94117,686
-122.4167294,37.7893799,SAN FRANCISCO,CA,SAN FRANCISCO,94109,687
-122.43151197,37.78993968,SAN FRANCISCO,CA,SAN FRANCISCO,94115,688
-122.29985318,37.5310104100001,SAN MATEO,CA,SAN MATEO,94403,689
-122.4740564,37.6801347000001,SAN MATEO,CA,DALY CITY,94015,690
-122.43089102,37.72777424,SAN FRANCISCO,CA,SAN FRANCISCO,94112,691
-122.4047401,37.7557238000001,SAN FRANCISCO,CA,SAN FRANCISCO,94110,692
-122.434800079,37.768556301,SAN FRANCISCO,CA,SAN FRANCISCO,94117,693
-121.6896546,39.36752632,BUTTE,CA,GRIDLEY,95948,694
-121.84799638,39.75249689,BUTTE,CA,CHICO,95926,695
-120.46281013,39.8055505200001,PLUMAS,CA,PORTOLA,96122,696
-122.20804539,39.5212786700001,GLENN,CA,WILLOWS,95988,697
-120.62772848,40.4368832800001,LASSEN,CA,SUSANVILLE,96130,698
-121.42405441,41.0238893600001,SHASTA,CA,FALL RIVER MILLS,96028,699
-122.39541057,40.5719249800001,SHASTA,CA,REDDING,96001,700
-120.54574399,41.48005626,MODOC,CA,ALTURAS,96101,701
-122.32112569,41.31865738,SISKIYOU,CA,MOUNT SHASTA,96067,702
-121.85039434,39.7418275900001,BUTTE,CA,CHICO,95926,703
-121.54115814,39.5061496000001,BUTTE,CA,OROVILLE,95966,704
-120.96170025,39.93972896,PLUMAS,CA,QUINCY,95971,705
-122.38786832,40.5856318200001,SHASTA,CA,REDDING,96001,706
-121.23476753,40.30576261,PLUMAS,CA,CHESTER,96020,707
-122.64571656,41.71937331,SISKIYOU,CA,YREKA,96097,708
-122.21905251,40.1484949800001,TEHAMA,CA,RED BLUFF,96080,709
-120.17142808,41.5314890700001,MODOC,CA,CEDARVILLE,96104,710
-122.93965693,40.7380835100001,TRINITY,CA,WEAVERVILLE,96093,711
-122.00037941,39.20646086,COLUSA,CA,COLUSA,95932,712
-121.59391248,39.1380049900001,YUBA,CA,MARYSVILLE,95901,713
-121.04749978,39.22801629,NEVADA,CA,GRASS VALLEY,95945,714
-120.20077332,39.3251073800001,NEVADA,CA,TRUCKEE,96161,715
-121.8481661,39.7526032000001,BUTTE,CA,CHICO,95926,716
-121.86753186,39.7541865600001,BUTTE,CA,CHICO,95926,717
-122.41354965,40.58517421,SHASTA,CA,REDDING,96001,718
-122.4168309,40.58592165,SHASTA,CA,REDDING,96001,719
-117.01719353,34.89252953,SAN BERNARDINO,CA,BARSTOW,92311,720
-116.88820761,34.2464007500001,SAN BERNARDINO,CA,BIG BEAR LAKE,92315,721
-117.68602553,34.0256879,SAN BERNARDINO,CA,CHINO,91710,722
-118.96232892,37.6439502100001,MONO,CA,MAMMOTH LAKES,93546,723
-117.69597657,34.07875777,SAN BERNARDINO,CA,MONTCLAIR,91763,724
-116.27513924,34.1318995500001,SAN BERNARDINO,CA,JOSHUA TREE,92252,725
-117.43401791,34.0731024400001,SAN BERNARDINO,CA,FONTANA,92335,726
-117.25163678,34.04730564,SAN BERNARDINO,CA,LOMA LINDA,92354,727
-117.26401236,34.04966684,SAN BERNARDINO,CA,LOMA LINDA,92354,728
-114.61749396,34.83306592,SAN BERNARDINO,CA,NEEDLES,92363,729
-118.40623977,37.36206187,INYO,CA,BISHOP,93514,730
-117.64247932,34.06917586,SAN BERNARDINO,CA,ONTARIO,91764,731
-117.2050148,34.03646309,SAN BERNARDINO,CA,REDLANDS,92373,732
-117.16829537,34.2654122100001,SAN BERNARDINO,CA,LAKE ARROWHEAD,92352,733
-117.63756603,34.10180934,SAN BERNARDINO,CA,UPLAND,91786,734
-117.29319765,34.52830642,SAN BERNARDINO,CA,VICTORVILLE,92395,735
-117.32181397,34.13136432,SAN BERNARDINO,CA,SAN BERNARDINO,92411,736
-117.35100495,34.07398951,SAN BERNARDINO,CA,COLTON,92324,737
-118.05791185,36.6091002000001,INYO,CA,LONE PINE,93545,738
-117.27701998,34.13467236,SAN BERNARDINO,CA,SAN BERNARDINO,92404,739
