geometry,STATE,ID,NAME
POINT (-158.0079717 21.385281),HI,11702440,LEEWARD OAHU PHARMACY
POINT (-157.8003901 21.4010011),HI,11700202,KAISER PERMANENTE KOOLAU CLINIC
POINT (-156.381665 20.9156561),HI,11708646,PAIA PHARMACY
POINT (-157.8160143 21.4049896),HI,11657637,PHARMERICA
POINT (-154.9491372 19.4948277),HI,11693493,PAHOA RX PHARMACY
POINT (-155.981279 19.6270987),HI,11698410,MINA PHARMACY
POINT (-157.9179256 21.3356161),HI,11702074,PHARMACARE
POINT (-158.1796824 21.4299624),HI,11675610,WAIANAE PROFESSIONAL PHARMACY
POINT (-157.9385602 21.3834687),HI,11704231,PALI MOMI MEDICAL CENTER
POINT (-157.9595162 21.3390871),HI,11644055,JOINT BASE PEARL HARBOR-HICKAM - 15TH MEDICAL GROUP-DOD
POINT (-157.9292526 21.355314),HI,11709080,TARGET
POINT (-157.8678493 21.3346997),HI,11708433,WALGREENS - 11118
POINT (-157.8610432 21.3197113),HI,11686191,TIMES SUPERMARKET
POINT (-155.0845853 19.717617),HI,11657632,PHARMERICA HILO
POINT (-157.8429708 21.2947569),HI,11662183,WAL-MART - 3478
POINT (-158.0059193 21.3996523),HI,11656467,KMART
POINT (-157.930857 21.3651547),HI,11656463,KMART
POINT (-157.8327807 21.2963288),HI,11686067,TIMES SUPERMARKET
POINT (-157.802177 21.4193276),HI,11707956,WALGREENS - 10048
POINT (-156.450868 20.887073),HI,11679168,COSTCO
POINT (-155.6677639 20.0221304),HI,11691290,KTA
POINT (-157.842038 21.2934767),HI,11642325,WALGREENS - 11443
POINT (-156.5047097 20.8873041),HI,11708821,WALGREENS - 12763
POINT (-156.6755642 20.871089),HI,11708841,WALGREENS - 12762
POINT (-157.8525811 21.3289302),HI,11647016,PHARMACARE
POINT (-156.3223955 20.9131082),HI,11644888,HAIKU PHARMACY
POINT (-156.4663387 20.8901034),HI,11648755,MAUI CLINIC PHARMACY
POINT (-155.9900085 19.6468998),HI,11710673,SAFEWAY
POINT (-156.4553031 20.750103),HI,11700003,KAISER PERMANENTE KIHEI CLINIC
POINT (-156.4904272 20.8876969),HI,11702680,KAISER PERMANENTE MAUI LANI CLINIC
POINT (-155.6731816 20.0215426),HI,11708635,LONGS DRUGS - 2406
POINT (-157.8577375 21.3236587),HI,11710554,LONGS DRUGS - 3040
POINT (-157.8787202 21.3333915),HI,11697066,LONGS DRUGS - 6928
POINT (-157.8076545 21.2868542),HI,11652660,LONGS DRUGS - 9164
POINT (-156.4651767 20.8910165),HI,11652191,LONGS DRUGS - 9663
POINT (-157.8100142 21.3076612),HI,11652255,LONGS DRUGS - 9835
POINT (-157.9136027 21.3455872),HI,11652012,LONGS DRUGS - 9955
POINT (-158.0245121 21.3340226),HI,11652013,LONGS DRUGS - 9988
POINT (-158.022624 21.4419749),HI,11652442,CVS DOING BUSINESS AS LONGS DRUGS - 9864
POINT (-159.3648615 21.9824147),HI,11662177,WAL-MART - 2308
POINT (-157.7575158 21.3802902),HI,11647599,KOOLAU PHARMACY
POINT (-155.9619034 19.5716818),HI,11641013,LONGS DRUGS - 9936
POINT (-157.7426068 21.3963313),HI,11702401,CVS DOING BUSINESS AS LONGS DRUGS - 4463
POINT (-157.8581521 21.3003055),HI,11702412,MEDIPHARM PHARMACY
POINT (-157.9007102 21.3390122),HI,11652512,LONGS DRUGS REFILL CENTER
POINT (-157.800209 21.2824263),HI,11642970,PILLBOX PHARMACY
POINT (-159.4746888 22.2138343),HI,11695367,FOODLAND
POINT (-159.3691193 21.9739842),HI,11657638,PHARMERICA
POINT (-159.5278243 21.924664),HI,11694987,PAPALINA PHARMACY
POINT (-159.3794089 21.970117),HI,11652009,LONGS DRUGS - 9189
POINT (-157.9304108 21.3796176),HI,11647000,AIEA MEDICAL PHARMACY
POINT (-157.9541399 21.676278),HI,11705570,KAHUKU MEDICAL CENTER
POINT (-157.8995187 21.3634419),HI,11700065,KAISER PERMANENTE MOANALUA MEDICAL CENTER AND CLINIC
POINT (-157.7229841 21.3476845),HI,11700188,WAIMANALO PHARMACY
POINT (-159.6709658 21.9569707),HI,11700365,MENEHUNE PHARMACY
POINT (-159.5874012 21.9095899),HI,11691416,WESTSIDE PHARMACY
POINT (-157.850625 21.3027071),HI,11647445,PHARMACARE
POINT (-158.0578323 21.4960141),HI,11644533,SCHOFIELD BARRACKS - TRIPLER ARMY MEDICAL CENTER - HEALTH CLINIC-DOD
POINT (-157.8020075 21.4188421),HI,11647598,CASTLE PROFESSIONAL CENTER PHARMACY
POINT (-156.4655808 20.8884031),HI,11640939,WALGREENS - 12786
POINT (-159.3839637 21.9686951),HI,11647048,LIHUE PHARMACY
POINT (-158.0066201 21.3484202),HI,11644239,NAVAL STATION PEARL HARBOR - MAKALAPA CLINIC PHARMACY-DOD
POINT (-159.3811258 21.9669646),HI,11695949,COSTCO
POINT (-156.0038228 19.6491329),HI,11710138,TARGET
POINT (-157.8740921 21.3058715),HI,11644241,UNITED STATES COAST GUARD - HALE KAHU MOANA CLINIC PHARMACY
POINT (-157.9103074 21.3857427),HI,11644636,CAMP SMITH BRANCH HEALTH CLINIC-DOD
POINT (-155.9267006 19.5321983),HI,11689333,OSHIMA HEALTH MART DRUG PHARMACY
POINT (-122.5483496 38.0084707),CA,11655095,SAFEWAY
POINT (-121.6618549 36.6554895),CA,11678625,NOB HILL FOODS - 607
POINT (-122.2277831 40.1605547),CA,11669619,WALGREENS - 7653
POINT (-121.7820471 42.2270526),OR,11655184,SAFEWAY INC
POINT (-121.5566041 37.0083521),CA,11678851,COSTCO
POINT (-122.379522 40.6118654),CA,11678947,RALEY'S - 248
POINT (-122.2930856 37.512037),CA,11693559,CARLMONT PHARMACY
POINT (-121.637424 39.1332658),CA,11678944,RALEY'S - 242
POINT (-123.0715568 44.6305316),OR,11648870,ALBERTSONS-SAVON - 555
POINT (-121.8009276 38.676297),CA,11678834,RALEY'S - 206
POINT (-121.8323886 37.237644),CA,11707900,NOB HILL FOODS - 635
POINT (-122.7938733 44.8121588),OR,11664692,STAYTON PHARMACY
POINT (-122.2252945 37.4656462),CA,11655073,SAFEWAY
POINT (-121.8354597 38.008713),CA,11679215,COSTCO
POINT (-122.4056546 37.7121557),CA,11651192,VISITACION VALLEY PHARMACY
POINT (-123.3088063 44.9295505),OR,11708956,KASPRZYK ENTERPRISES INC
POINT (-124.1364296 43.6945712),OR,11704951,LOWER UMPQUA HOSPITAL RETAIL PHARMACY
POINT (-121.9856555 37.5202248),CA,11673830,WAL-MART - 5426
POINT (-122.2294063 40.1631309),CA,11642516,RALEY'S - 233
POINT (-122.2312673 37.4852944),CA,11652825,CVS - 9329
POINT (-121.3205521 37.9868325),CA,11692023,VAN PHARMACY
POINT (-121.9977131 36.9822175),CA,11673763,TOM'S MEDICAL PHARMACY
POINT (-122.2592166 37.8568826),CA,11705421,UNITED PHARMACY
POINT (-121.4753857 37.7502609),CA,11679219,COSTCO
POINT (-121.8106415 37.3094336),CA,11655354,SAFEWAY
POINT (-121.2713177 38.7310824),CA,11655916,SAFEWAY
POINT (-122.8637429 42.3334021),OR,11655186,SAFEWAY
POINT (-123.1557283 44.0590323),OR,11645823,MANAGED HEALTHCARE PHARAMCY
POINT (-122.1567036 37.7261423),CA,11652387,CVS - 9635
POINT (-121.807322 37.9856839),CA,11642858,RALEY'S - 333
POINT (-121.7700578 36.9376526),CA,11699458,VALLE VERDE PHARMACY
POINT (-121.908567 36.978627),CA,11653990,SAFEWAY
POINT (-122.063391 37.9459032),CA,11650196,LUCKY SUPERMARKETS - 743
POINT (-122.3336209 37.9558934),CA,11649872,LUCKY SUPERMARKETS - 769
POINT (-122.347311 37.5767529),CA,11666866,WALGREENS - 86
POINT (-121.9505487 37.7638682),CA,11652182,CVS - 9536
POINT (-121.9304865 37.7286696),CA,11652811,CVS - 9348
POINT (-122.2604818 37.8527305),CA,11702519,ABBOTTS COMPOUNDING PHARMACY INCORPORATED
POINT (-122.1818407 37.7208256),CA,11679109,COSTCO
POINT (-122.1250062 37.8906825),CA,11652548,CVS - 9938
POINT (-122.3047287 37.9943696),CA,11652302,CVS - 9299
POINT (-122.3932156 37.7289003),CA,11671870,WALGREENS - 5487
POINT (-122.0944202 37.9586385),CA,11652798,CVS - 9989
POINT (-121.8896384 38.0069393),CA,11652062,CVS - 9875
POINT (-122.1261896 37.8566926),CA,11652129,CVS - 9203
POINT (-122.2999708 37.8993247),CA,11652299,CVS - 9086
POINT (-122.8071142 38.0688006),CA,11703073,WEST MARIN PHARMACY
POINT (-122.306349 37.5437824),CA,11699176,TEDS VILLAGE PHARMACY
POINT (-122.326533 37.5650314),CA,11712134,MILLS HEALTH CENTER
POINT (-122.3868239 37.5969957),CA,11704063,WALGREENS - 7970
POINT (-123.2039497 39.1511109),CA,11692533,WALGREENS - 9525
POINT (-121.6231637 36.6820444),CA,11667701,WALGREENS - 3446
POINT (-122.4180596 37.6490851),CA,11709450,ANCHOR DRUGS PHARMACY HEALTH AND HOLISTIC CENTER
POINT (-122.2174235 37.4787358),CA,11679284,COSTCO
POINT (-122.4005734 37.642518),CA,11679285,COSTCO
POINT (-122.4005829 37.7913454),CA,11671872,WALGREENS - 5618
POINT (-122.5035509 37.7794404),CA,11667593,WALGREENS - 3475
POINT (-122.4159024 37.6562694),CA,11665050,ANCHOR DRUGS PHARMACY I
POINT (-122.4188986 37.7891395),CA,11709491,WALGREENS - 13666
POINT (-122.2278698 40.1693995),CA,11690335,MAIN STREET PHARMACY
POINT (-122.717457 38.353052),CA,11679288,COSTCO
POINT (-122.0911213 37.6520374),CA,11652203,CVS - 9622
POINT (-121.9053295 37.6825155),CA,11649875,LUCKY SUPERMARKETS - 744
POINT (-122.0766989 37.695946),CA,11667568,WALGREENS - 101
POINT (-122.2710535 37.8040409),CA,11667590,WALGREENS - 2393
POINT (-122.2104433 37.8273546),CA,11676847,RITE AID - 5952
POINT (-121.2881183 38.7796291),CA,11709620,RITE AID - 6458
POINT (-121.9729862 37.5015765),CA,11679256,COSTCO
POINT (-122.0873774 37.9246736),CA,11676265,RITE AID - 5948
POINT (-122.0899627 37.6477851),CA,11700784,LUCKY SUPERMARKETS - 716
POINT (-121.7814945 37.6614163),CA,11700773,LUCKY SUPERMARKETS - 722
POINT (-122.4759585 37.7808),CA,11709489,WALGREENS - 13667
POINT (-122.2514986 37.5232348),CA,11679075,NOB HILL FOODS - 628
POINT (-122.6305518 38.9613812),CA,11678004,RITE AID - 6026
POINT (-121.4222881 39.0100594),CA,11679489,VILLAGE LEADER PHARMACY
POINT (-121.7396395 38.6639371),CA,11678951,BEL AIR - 526
POINT (-122.302466 37.9901935),CA,11650185,LUCKY SUPERMARKETS - 742
POINT (-122.0027243 39.2038864),CA,11678169,RITE AID - 6088
POINT (-122.0589349 37.9467091),CA,11677386,RITE AID - 5915
POINT (-122.2760594 37.7789703),CA,11672104,WALGREENS - 4050
POINT (-122.0889877 37.6530071),CA,11672103,WALGREENS - 4659
POINT (-121.8947866 37.6759525),CA,11676269,RITE AID - 5944
POINT (-122.1564019 37.7235845),CA,11652817,CVS - 9942
POINT (-122.2097955 37.8273073),CA,11652157,CVS - 9929
POINT (-122.8415946 38.9785144),CA,11643354,KELSEYVILLE PHARMACY
POINT (-122.7017857 38.4402468),CA,11641043,THE MEDICINE SHOPPE PHARMACY
POINT (-121.7750618 37.6925662),CA,11700894,LUCKY SUPERMARKETS - 721
POINT (-123.2109482 39.1445194),CA,11640987,BLUE DRUG INCORPORATED
POINT (-121.3082537 37.9957658),CA,11699854,MARCH LANE MEDICAL PHARMACY
POINT (-121.2951623 38.0194441),CA,11699575,BLUEPOINT PHARMACY
POINT (-124.1005158 40.9366798),CA,11697902,LIMAS PROFESSIONAL PHARMACY
POINT (-122.3200359 37.8988419),CA,11678992,COSTCO
POINT (-122.0527285 37.8951232),CA,11674647,RIDGECREST PHARMACY
POINT (-122.0623159 37.6075824),CA,11665942,TARGET
POINT (-121.8740246 37.7066404),CA,11655904,SAFEWAY
POINT (-121.7616644 37.9634644),CA,11661596,WAL-MART - 2697
POINT (-122.0193922 37.5876031),CA,11653911,SAFEWAY
POINT (-121.2902218 37.9384382),CA,11696202,CHARTER WAY PHARMACY
POINT (-121.2556366 37.9660673),CA,11688904,FREMONT CENTER PHARMACY
POINT (-122.5392642 37.9434075),CA,11698658,ROSS VALLEY PHARMACY
POINT (-121.8382598 39.7424913),CA,11705348,BIDWELL PHARMACY AND MEDICAL SUPPLY INCORPORATED
POINT (-121.2863249 37.8272546),CA,11705136,WALGREENS - 10631
POINT (-122.6164313 38.7523125),CA,11702616,MIDDLETOWN PHARMACY
POINT (-121.4524032 37.7529259),CA,11677526,RITE AID - 6291
POINT (-122.036827 37.6189568),CA,11677153,RITE AID - 5920
POINT (-122.4337109 37.7508512),CA,11672175,WALGREENS - 2088
POINT (-121.273046 38.73131),CA,11703463,RITE AID - 4062
POINT (-121.3914233 36.8373041),CA,11678717,NOB HILL FOODS - 605
POINT (-122.0146463 36.9787533),CA,11676458,RITE AID - 5979
POINT (-121.2740985 37.967079),CA,11676628,RITE AID - 5996
POINT (-122.0699951 37.5916316),CA,11676324,RITE AID - 5942
POINT (-122.4088464 37.7889867),CA,11672774,WALGREENS - 7043
POINT (-122.406072 37.7532771),CA,11672136,WALGREENS - 3711
POINT (-122.4235636 37.7865733),CA,11672119,WALGREENS - 3358
POINT (-122.4205002 37.791029),CA,11672102,WALGREENS - 887
POINT (-122.4204496 37.7826783),CA,11672435,WALGREENS - 2153
POINT (-122.4194439 37.7656508),CA,11671967,WALGREENS - 1126
POINT (-122.4043834 37.7872947),CA,11671748,WALGREENS - 4680
POINT (-122.4395455 37.7822348),CA,11671913,WALGREENS - 2866
POINT (-121.2857824 38.0043491),CA,11709163,B K PHARMACY
POINT (-122.2867403 37.9949387),CA,11707101,WALGREENS - 11614
POINT (-121.7317984 37.9626304),CA,11703535,WALGREENS - 9978
POINT (-122.4189605 37.754044),CA,11671849,WALGREENS - 4231
POINT (-122.4214991 37.7963795),CA,11670035,WALGREENS - 5599
POINT (-122.3839988 37.5913111),CA,11709051,MILLS PENINSULA MEDICAL CENTER PHARMACY
POINT (-122.4126472 37.8059311),CA,11670101,WALGREENS - 2125
POINT (-122.4727288 37.7317041),CA,11670099,WALGREENS - 2005
POINT (-122.4664848 37.6895148),CA,11670096,WALGREENS - 1807
POINT (-122.3862544 37.5954032),CA,11652394,CVS - 9811
POINT (-121.5364803 38.5492166),CA,11698288,TARGET
POINT (-122.2531427 37.8266901),CA,11652780,CVS - 9130
POINT (-122.2155726 37.7988439),CA,11640687,CVS - 9226
POINT (-121.742492 37.6967029),CA,11652030,CVS - 9397
POINT (-121.6206062 36.6988265),CA,11655200,SAFEWAY
POINT (-122.5224765 37.945256),CA,11652169,CVS - 9219
POINT (-122.5651717 37.9812256),CA,11652303,CVS - 9370
POINT (-122.4626526 37.6977967),CA,11649705,LUCKY SUPERMARKETS - 707
POINT (-122.2711315 37.5455872),CA,11650183,LUCKY SUPERMARKETS - 710
POINT (-122.579021 38.5779609),CA,11696041,SILVERADO PHARMACY
POINT (-122.2388366 40.5543276),CA,11700182,PALO CEDRO PHARMACY
POINT (-122.7713813 38.4540737),CA,11640769,RALEY'S - 313
POINT (-122.8047176 38.548921),CA,11678904,RALEY'S - 341
POINT (-121.3919152 36.8384162),CA,11655081,SAFEWAY
POINT (-121.7862309 37.9898963),CA,11667567,WALGREENS - 4724
POINT (-122.4115574 37.6205828),CA,11667618,WALGREENS - 2939
POINT (-122.3236123 37.5649953),CA,11667623,WALGREENS - 3296
POINT (-122.2746216 37.5576922),CA,11652268,CVS - 9879
POINT (-122.3331952 37.5807481),CA,11652596,CVS - 9940
POINT (-122.5035041 37.5940793),CA,11666433,RITE AID - 5890
POINT (-122.2424678 37.4659108),CA,11671548,RITE AID - 5893
POINT (-121.9659882 36.9716714),CA,11676663,RITE AID - 5966
POINT (-121.2745499 38.1295194),CA,11652790,CVS - 9261
POINT (-121.7631563 38.5605283),CA,11702162,DAVIS COMPOUNDING SOLUTIONS
POINT (-121.9436647 38.0171809),CA,11666046,RITE AID - 5935
POINT (-122.5429584 38.0034153),CA,11666273,RITE AID - 5958
POINT (-121.3032382 38.1129918),CA,11662164,WAL-MART - 1789
POINT (-122.7440418 38.4330541),CA,11652162,CVS - 9946
POINT (-122.1382271 37.6858368),CA,11667616,WALGREENS - 2426
POINT (-122.3967461 37.7941802),CA,11666884,WALGREENS - 4492
POINT (-122.4984521 37.741797),CA,11666862,WALGREENS - 4570
POINT (-121.699167 37.9358765),CA,11654137,SAFEWAY
POINT (-121.9211805 36.6048808),CA,11653940,SAFEWAY
POINT (-122.411782 37.7870832),CA,11670034,WALGREENS - 1283
POINT (-121.9177915 37.7981501),CA,11655555,SAFEWAY
POINT (-122.7900879 38.5287018),CA,11661213,WAL-MART - 2553
POINT (-123.0007871 38.5008698),CA,11655291,SAFEWAY
POINT (-122.7083565 38.347621),CA,11655094,SAFEWAY
POINT (-122.8734157 38.6091596),CA,11654052,SAFEWAY
POINT (-122.8062349 38.5517144),CA,11653948,SAFEWAY
POINT (-122.82711 38.4044488),CA,11653848,SAFEWAY
POINT (-122.4336537 37.7868153),CA,11666864,WALGREENS - 2152
POINT (-122.052986 38.2716111),CA,11653900,SAFEWAY
POINT (-122.4301724 37.7719995),CA,11670038,WALGREENS - 1307
POINT (-121.5503199 39.020111),CA,11709617,WALGREENS - 12527
POINT (-121.3034012 38.1175992),CA,11666448,TARGET
POINT (-121.2541636 38.7462385),CA,11666074,TARGET
POINT (-121.315254 37.9917466),CA,11665670,TARGET
POINT (-121.2903161 38.7911324),CA,11665490,TARGET
POINT (-121.7219053 37.9239785),CA,11655906,SAFEWAY
POINT (-122.2394998 37.7379122),CA,11655090,SAFEWAY
POINT (-121.4493936 37.7400717),CA,11654977,SAFEWAY
POINT (-122.2506846 37.834713),CA,11654974,SAFEWAY
POINT (-121.2868513 38.1217769),CA,11655693,LODI MEMORIAL HOSPITAL
POINT (-121.3375064 37.9623426),CA,11654130,SAFEWAY
POINT (-121.3219529 38.0175456),CA,11652047,CVS - 9830
POINT (-121.4331235 37.7609699),CA,11652161,CVS - 9855
POINT (-121.394723 38.5488135),CA,11678943,RALEY'S - 420
POINT (-122.5146978 37.8992355),CA,11654428,SAFEWAY
POINT (-121.2915709 38.7773716),CA,11655233,SAFEWAY
POINT (-122.219321 38.1344927),CA,11652052,CVS - 9927
POINT (-121.7319011 38.5609033),CA,11652151,CVS - 9142
POINT (-122.637798 38.2385894),CA,11652098,CVS - 9480
POINT (-122.4155612 40.5735518),CA,11640694,CVS - 9979
POINT (-122.4638802 38.2922564),CA,11696616,PHARMACA INTEGRATIVE PHARMACY
POINT (-122.2550736 38.1646485),CA,11655148,SAFEWAY
POINT (-121.3126071 38.7602697),CA,11700746,SAVE MART - 617
POINT (-121.927394 37.706129),CA,11655151,SAFEWAY
POINT (-122.0384553 36.9674236),CA,11688670,WESTSIDE PHARMACY
POINT (-121.2567864 38.7459509),CA,11641442,RALEY'S - 227
POINT (-121.2966761 38.8724514),CA,11675813,RALEY'S - 230
POINT (-122.5832901 38.2298406),CA,11697667,KAISER PERMANENTE PETALUMA MEDICAL OFFICES
POINT (-121.8861677 37.690688),CA,11690833,CURASCRIPT INCORPORATED
POINT (-122.182417 37.7983317),CA,11652385,CVS - 9378
POINT (-122.6443088 38.2349507),CA,11645498,THE MEDICINE SHOPPE PHARMACY - 0376
POINT (-122.0061172 37.5983402),CA,11645671,MASONIC HOMES OF CALIFORNIA UNION CITY CAMPUS
POINT (-122.026475 37.6025991),CA,11646359,TIBURCIO VASQUEZ HEALTH CENTER UNION CITY CLINIC
POINT (-122.3932592 40.5782123),CA,11648493,OWENS HEALTHCARE
POINT (-121.6430886 36.675231),CA,11652535,CVS - 9349
POINT (-121.376986 38.4101233),CA,11680399,BEL AIR - 508
POINT (-121.2638498 38.5877503),CA,11679106,COSTCO
POINT (-121.3635071 38.5947089),CA,11678867,BEL AIR - 502
POINT (-122.4673902 37.7825047),CA,11672005,WALGREENS - 3849
POINT (-121.6320976 39.1461149),CA,11665749,TARGET
POINT (-121.2925897 38.7210743),CA,11656027,KMART
POINT (-122.4389119 37.7199289),CA,11655139,SAFEWAY
POINT (-122.4327745 37.8044655),CA,11653856,SAFEWAY
POINT (-122.4740917 37.743407),CA,11654006,SAFEWAY
POINT (-121.6616517 39.2755059),CA,11641308,LIVE OAK PHARMACY
POINT (-121.2834444 38.5815777),CA,11709771,CVS - 4950
POINT (-122.4459571 37.7761817),CA,11649897,LUCKY SUPERMARKETS - 756
POINT (-121.4991554 38.6261231),CA,11700801,SAVE MART - 618
POINT (-121.5062845 38.6702061),CA,11703545,CVS - 4151
POINT (-122.4235097 37.7942548),CA,11707246,CVS - 7955
POINT (-121.2731845 38.6757051),CA,11652620,CVS - 9814
POINT (-121.4163855 38.463162),CA,11701069,METHODIST HOSPITAL OF SACRAMENTO PHARMACY
POINT (-121.6461481 39.1465598),CA,11652609,CVS - 9932
POINT (-121.4112861 38.625447),CA,11673821,GREATER SACRAMENTO PHARMACY INCORPORATED
POINT (-121.6267673 39.1422661),CA,11697629,SAFESAVE PHARMACY
POINT (-121.4533596 38.5971492),CA,11678794,COSTCO
POINT (-121.2964982 38.5729969),CA,11643891,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER PHARMACY
POINT (-122.4305246 37.7272722),CA,11674318,JEWISH HOME PHARMACY
POINT (-121.6538633 39.1447809),CA,11661496,WAL-MART SUPERCENTER - 1903
POINT (-121.6287592 39.1428304),CA,11667563,WALGREENS - 993
POINT (-121.2959476 38.6805616),CA,11662259,SAM'S CLUB - 4799
POINT (-121.2918361 38.5961271),CA,11661883,WAL-MART - 2457
POINT (-122.2641921 37.8174949),CA,11641997,NICHOLS HILL PRESCRIPTION HEALTH MART PHARMACY
POINT (-122.4748828 37.7803042),CA,11698589,JOE'S PHARMACY
POINT (-122.4074809 37.7969623),CA,11675298,WELLMAN'S PHARMACY
POINT (-121.4891126 38.6462169),CA,11674197,PHARMERICA
POINT (-121.4101741 38.4805782),CA,11700794,SAVE MART - 619
POINT (-121.4485844 38.4241846),CA,11667684,WALGREENS - 6419
POINT (-121.6601766 36.6598979),CA,11652819,CVS - 9506
POINT (-121.2724645 38.7067395),CA,11667668,WALGREENS - 5774
POINT (-121.3097057 38.677583),CA,11667638,WALGREENS - 5152
POINT (-121.4442747 36.5066279),CA,11671961,GONZALES RX PHARMACY
POINT (-122.1949803 37.7879129),CA,11685913,HIGH STREET PHARMACY
POINT (-122.223611 37.7754854),CA,11675592,LA CLINICA FRUITVALE VILLAGE
POINT (-122.2703364 37.8633604),CA,11673198,MILVIA PHARMACY
POINT (-121.2613092 38.7481347),CA,11698115,SIERRA GARDENS MEDICAL OFFICES PEDIATRIC PHARMACY
POINT (-121.2983152 38.837963),CA,11708449,PLACER CENTER FOR HEALTH
POINT (-121.2761604 38.7443271),CA,11703849,RITE AID - 6560
POINT (-122.0890334 37.6322802),CA,11685916,HAYWARD PHARMACY
POINT (-122.0870887 37.6741935),CA,11646363,MISSION PHARMACY
POINT (-122.0309215 37.5359389),CA,11699154,NEWARK HALLER'S PHARMACY
POINT (-121.5430006 38.509309),CA,11706469,WALGREENS - 10716
POINT (-121.4748376 38.5805428),CA,11705783,RITE AID - 6505
POINT (-121.4528626 38.5463203),CA,11699237,SACRAMENTO COUNTY HEALTH DEPARTMENT PRIMARY CARE CENTER PHARMACY
POINT (-121.4692461 38.5719483),CA,11695674,SUTTER GENERAL HOSPITAL
POINT (-121.3866453 38.6074541),CA,11691151,SAM'S CLUB - 6623
POINT (-121.3629164 38.7046338),CA,11667655,WALGREENS - 5500
POINT (-121.4713747 38.5261725),CA,11645014,SOUTH SACRAMENTO LEADER PHARMACY
POINT (-121.372225 38.4536291),CA,11677155,RITE AID - 6264
POINT (-121.4490576 38.6120008),CA,11677849,RITE AID - 6070
POINT (-121.4574058 38.6443268),CA,11676601,RITE AID - 6228
POINT (-121.4372504 38.5572771),CA,11676261,RITE AID - 6073
POINT (-121.4821201 38.4963415),CA,11672883,WALGREENS - 6706
POINT (-121.4958702 38.5252887),CA,11668547,WALGREENS - 4136
POINT (-121.4550417 38.5479376),CA,11667666,WALGREENS - 5374
POINT (-121.4335665 38.4994657),CA,11661887,WAL-MART - 2735
POINT (-121.4430308 38.5243614),CA,11678075,RITE AID - 6074
POINT (-121.8300066 37.2501714),CA,11667604,WALGREENS - 2739
POINT (-121.833078 37.3628182),CA,11690468,GET WELL PHARMACY
POINT (-122.0336832 37.3361408),CA,11678072,RITE AID - 5967
POINT (-121.8857841 37.229689),CA,11676467,RITE AID - 5984
POINT (-121.8028086 37.2358226),CA,11676267,RITE AID - 5983
POINT (-122.1121099 37.4013887),CA,11671564,RITE AID - 5888
POINT (-121.8375807 37.3751062),CA,11671533,RITE AID - 5991
POINT (-121.9812711 37.2301713),CA,11670043,WALGREENS - 7326
POINT (-121.8906791 37.3357953),CA,11667663,WALGREENS - 5219
POINT (-121.9044781 37.3386947),CA,11665782,TARGET
POINT (-121.9211738 37.4314605),CA,11661201,WAL-MART - 2119
POINT (-121.6392996 37.1128125),CA,11655907,SAFEWAY
POINT (-121.951112 37.2800001),CA,11655353,SAFEWAY
POINT (-121.8332208 37.2671445),CA,11655338,SAFEWAY
POINT (-121.9110524 37.2932406),CA,11654135,SAFEWAY
POINT (-121.992757 37.320528),CA,11653847,SAFEWAY
POINT (-121.9945058 37.2938017),CA,11652818,CVS - 9498
POINT (-122.1605567 37.4464685),CA,11652806,CVS - 9915
POINT (-122.1145999 37.4025187),CA,11652023,CVS - 9684
POINT (-121.8283325 37.3815986),CA,11652124,CVS - 3061
POINT (-121.6543254 37.1572747),CA,11703626,TARGET
POINT (-121.9931308 37.2885706),CA,11649699,LUCKY SUPERMARKETS - 761
